query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
7,Get the current sprint work items and create a Word report,2,create a Word report,110,github_mcp_server_list_pull_requests,0.33984375,0.00390625,0.5714285714285714
7,Get the current sprint work items and create a Word report,2,create a Word report,111,project_management_tools_list_users,0.3359375,0.0,0.0
7,Get the current sprint work items and create a Word report,2,create a Word report,112,github_mcp_server_delete_file,0.3359375,0.001953125,0.2857142857142857
7,Get the current sprint work items and create a Word report,2,create a Word report,113,project_management_tools_list_team_members,0.333984375,0.0,0.0
7,Get the current sprint work items and create a Word report,2,create a Word report,114,github_mcp_server_get_me,0.333984375,0.001953125,0.2857142857142857
7,Get the current sprint work items and create a Word report,2,create a Word report,115,railway_tools_volume_delete,0.33203125,0.0078125,1.1428571428571428
7,Get the current sprint work items and create a Word report,2,create a Word report,116,project_management_tools_get_project,0.32421875,0.005859375,0.8571428571428572
7,Get the current sprint work items and create a Word report,2,create a Word report,117,outlook_mail_management_get_email_messages,0.318359375,0.013671875,2.0
7,Get the current sprint work items and create a Word report,2,create a Word report,118,project_management_tools_delete_sprint,0.3046875,0.0,0.0
7,Get the current sprint work items and create a Word report,2,create a Word report,119,project_management_tools_update_project,0.3046875,0.009765625,1.4285714285714286
7,Get the current sprint work items and create a Word report,2,create a Word report,120,project_management_tools_delete_team,0.294921875,0.017578125,2.571428571428571
7,Get the current sprint work items and create a Word report,2,create a Word report,121,project_management_tools_delete_project,0.27734375,0.03125,4.571428571428571
7,Get the current sprint work items and create a Word report,2,create a Word report,122,outlook_mail_management_delete_email_message,0.24609375,,
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,1,github_mcp_server_search_repositories,0.58203125,0.0078125,1.342281879194631
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,2,web_search_tools_web_search,0.57421875,0.0546875,9.395973154362416
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,3,github_mcp_server_pull_request_read,0.51953125,0.0078125,1.342281879194631
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,4,railway_tools_service_info,0.51171875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,5,office_word_mcp_server_api_search_replace,0.5078125,0.009765625,1.6778523489932886
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,6,railway_tools_project_info,0.498046875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,7,office_word_mcp_server_api_find_text_in_document,0.49609375,0.01171875,2.013422818791946
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,8,github_mcp_server_list_pull_requests,0.484375,0.005859375,1.006711409395973
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,9,github_mcp_server_get_commit,0.478515625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,10,github_mcp_server_list_commits,0.478515625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,11,gmail_tools_reply_google_email,0.478515625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,12,railway_tools_service_create_from_repo,0.4765625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,13,gmail_tools_get_google_emails,0.4765625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,14,carrot_mcp_server_api_hr_dashboard_summary,0.474609375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,15,github_mcp_server_get_me,0.47265625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,16,railway_tools_project_environments,0.47265625,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,17,railway_tools_service_list,0.46875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,18,railway_tools_project_list,0.466796875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,19,railway_tools_service_update,0.462890625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,20,office_word_mcp_server_api_get_document_info,0.462890625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,21,quest_studio_file_storage_get_storage_usage,0.4609375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,22,office_word_mcp_server_api_get_paragraph_text_from_document,0.4609375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,23,gmail_tools_send_google_email,0.4609375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,24,railway_tools_database_list_types,0.458984375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,25,railway_tools_volume_list,0.45703125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,26,github_mcp_server_list_branches,0.45703125,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,27,gmail_tools_forward_google_email,0.453125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,28,office_word_mcp_server_api_add_heading,0.451171875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,29,railway_tools_service_create_from_image,0.44921875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,30,railway_tools_service_restart,0.447265625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,31,github_mcp_server_create_pull_request,0.447265625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,32,office_word_mcp_server_api_get_document_outline,0.447265625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,33,office_word_mcp_server_api_get_document_text,0.447265625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,34,project_management_tools_get_team,0.4453125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,35,outlook_mail_management_find_email_address,0.443359375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,36,railway_tools_project_create,0.443359375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,37,supabase_mcp_get_all_supabase_projects,0.44140625,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,38,outlook_mail_management_search_outlook_mail,0.4375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,39,project_management_tools_view_board,0.435546875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,40,carrot_mcp_server_api_list_employees,0.43359375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,41,carrot_mcp_server_api_submit_leave_application,0.431640625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,42,github_mcp_server_merge_pull_request,0.431640625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,43,railway_tools_volume_delete,0.4296875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,44,github_mcp_server_create_or_update_file,0.4296875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,45,github_mcp_server_update_pull_request,0.4296875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,46,carrot_mcp_server_api_get_employee,0.427734375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,47,quest_studio_file_storage_query_files,0.427734375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,48,project_management_tools_list_teams,0.427734375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,49,office_word_mcp_server_api_copy_document,0.427734375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,50,office_word_mcp_server_api_add_page_break,0.42578125,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,51,carrot_mcp_server_api_log_hours_entry,0.421875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,52,github_mcp_server_create_branch,0.421875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,53,project_management_tools_list_projects,0.421875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,54,railway_tools_project_delete,0.419921875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,55,supabase_mcp_get_table_schema,0.419921875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,56,supabase_mcp_check_database_health,0.419921875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,57,quest_studio_file_storage_get_file_content,0.41796875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,58,railway_tools_volume_update,0.41796875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,59,office_word_mcp_server_api_get_document_xml,0.41796875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,60,office_word_mcp_server_api_add_paragraph,0.41796875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,61,carrot_mcp_server_api_work_hours_summary,0.416015625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,62,carrot_mcp_server_api_update_employee,0.4140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,63,project_management_tools_create_team,0.4140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,64,github_mcp_server_get_file_contents,0.4140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,65,office_word_mcp_server_api_create_word_document,0.4140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,66,carrot_mcp_server_api_create_leave_application,0.4140625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,67,railway_tools_service_delete,0.412109375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,68,project_management_tools_list_work_items,0.412109375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,69,github_mcp_server_create_repository,0.412109375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,70,office_word_mcp_server_api_convert_to_pdf,0.412109375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,71,railway_tools_volume_create,0.41015625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,72,sharepoint_tools_get_sharepoint_documents,0.408203125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,73,project_management_tools_create_work_item,0.40625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,74,quest_studio_file_storage_get_files,0.404296875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,75,office_word_mcp_server_api_list_files,0.40234375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,76,project_management_tools_get_project,0.40234375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,77,supabase_mcp_get_database_tables,0.40234375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,78,sharepoint_tools_get_sharepoint_sites,0.400390625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,79,project_management_tools_list_team_members,0.400390625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,80,project_management_tools_get_work_item_comments,0.3984375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,81,supabase_mcp_select_database_table_data,0.3984375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,82,project_management_tools_get_sprint,0.396484375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,83,office_word_mcp_server_api_add_picture,0.396484375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,84,project_management_tools_get_user_capacity,0.396484375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,85,project_management_tools_list_sprints,0.396484375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,86,gmail_tools_delete_google_email,0.396484375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,87,project_management_tools_create_project,0.39453125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,88,office_word_mcp_server_api_merge_doucments,0.392578125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,89,carrot_mcp_server_api_create_employee,0.392578125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,90,carrot_mcp_server_api_update_leave_application,0.392578125,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,91,office_word_mcp_server_api_add_table,0.388671875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,92,outlook_mail_management_compose_email,0.388671875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,93,quest_studio_file_storage_get_file,0.384765625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,94,carrot_mcp_server_api_list_leave_application,0.384765625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,95,sharepoint_tools_create_txt_file_in_sharepoint,0.384765625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,96,supabase_mcp_insert_table_data,0.3828125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,97,office_word_mcp_server_api_delete_paragraph,0.380859375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,98,office_word_mcp_server_api_delete_document,0.37890625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,99,project_management_tools_list_users,0.376953125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,100,supabase_mcp_update_database_table_data,0.376953125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,101,outlook_mail_management_reply_to_email,0.375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,102,project_management_tools_get_work_item,0.375,0.009765625,1.6778523489932886
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,103,project_management_tools_delete_team,0.365234375,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,104,project_management_tools_create_sprint,0.361328125,0.015625,2.684563758389262
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,105,project_management_tools_add_work_item_comment,0.345703125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,106,project_management_tools_update_user_capacity,0.345703125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,107,outlook_mail_management_get_email_messages,0.34375,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,108,project_management_tools_update_project,0.341796875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,109,project_management_tools_update_task_status,0.337890625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,110,quest_studio_file_storage_update_file,0.337890625,0.005859375,1.006711409395973
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,111,github_mcp_server_push_files,0.33203125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,112,outlook_mail_management_send_email,0.330078125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,113,project_management_tools_export_sprint_to_sharepoint,0.330078125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,114,outlook_mail_management_forward_email,0.328125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,115,quest_studio_file_storage_delete_file,0.326171875,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,116,project_management_tools_update_work_item,0.32421875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,117,project_management_tools_assign_work_item,0.3203125,0.0078125,1.342281879194631
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,118,github_mcp_server_delete_file,0.3125,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,119,project_management_tools_delete_work_item,0.310546875,0.00390625,0.6711409395973155
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,120,project_management_tools_delete_project,0.306640625,0.001953125,0.33557046979865773
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,121,project_management_tools_delete_sprint,0.3046875,0.0595703125,10.234899328859061
8,"Search for Nvidia news, create a report, and email it to Tom",1,Search for Nvidia news,122,outlook_mail_management_delete_email_message,0.2451171875,,
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,1,carrot_mcp_server_api_hr_dashboard_summary,0.546875,0.0078125,1.4285714285714286
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,2,office_word_mcp_server_api_add_heading,0.5390625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,3,office_word_mcp_server_api_add_table,0.5390625,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,4,project_management_tools_create_work_item,0.53515625,0.0078125,1.4285714285714286
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,5,office_word_mcp_server_api_add_page_break,0.52734375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,6,office_word_mcp_server_api_create_word_document,0.52734375,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,7,carrot_mcp_server_api_create_leave_application,0.5234375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,8,carrot_mcp_server_api_log_hours_entry,0.5234375,0.0078125,1.4285714285714286
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,9,office_word_mcp_server_api_add_paragraph,0.515625,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,10,carrot_mcp_server_api_work_hours_summary,0.51171875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,11,supabase_mcp_insert_table_data,0.5078125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,12,carrot_mcp_server_api_create_employee,0.5078125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,13,railway_tools_project_create,0.50390625,0.009765625,1.7857142857142856
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,14,railway_tools_database_list_types,0.494140625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,15,carrot_mcp_server_api_submit_leave_application,0.4921875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,16,office_word_mcp_server_api_convert_to_pdf,0.4921875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,17,supabase_mcp_check_database_health,0.490234375,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,18,project_management_tools_list_work_items,0.486328125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,19,project_management_tools_create_project,0.486328125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,20,railway_tools_service_create_from_repo,0.482421875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,21,office_word_mcp_server_api_get_document_outline,0.482421875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,22,office_word_mcp_server_api_add_picture,0.48046875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,23,sharepoint_tools_create_txt_file_in_sharepoint,0.48046875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,24,github_mcp_server_create_repository,0.48046875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,25,github_mcp_server_create_pull_request,0.478515625,0.005859375,1.0714285714285714
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,26,railway_tools_project_info,0.47265625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,27,gmail_tools_send_google_email,0.470703125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,28,office_word_mcp_server_api_copy_document,0.470703125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,29,github_mcp_server_create_branch,0.466796875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,30,project_management_tools_create_sprint,0.462890625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,31,railway_tools_project_environments,0.462890625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,32,office_word_mcp_server_api_get_document_info,0.4609375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,33,project_management_tools_export_sprint_to_sharepoint,0.458984375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,34,railway_tools_service_create_from_image,0.45703125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,35,carrot_mcp_server_api_list_employees,0.455078125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,36,railway_tools_service_info,0.455078125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,37,railway_tools_project_list,0.453125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,38,supabase_mcp_get_all_supabase_projects,0.453125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,39,carrot_mcp_server_api_update_employee,0.451171875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,40,carrot_mcp_server_api_get_employee,0.451171875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,41,office_word_mcp_server_api_get_document_text,0.451171875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,42,project_management_tools_create_team,0.451171875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,43,supabase_mcp_select_database_table_data,0.451171875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,44,carrot_mcp_server_api_update_leave_application,0.447265625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,45,supabase_mcp_update_database_table_data,0.447265625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,46,outlook_mail_management_compose_email,0.4453125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,47,office_word_mcp_server_api_find_text_in_document,0.4453125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,48,office_word_mcp_server_api_merge_doucments,0.44140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,49,supabase_mcp_get_table_schema,0.44140625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,50,quest_studio_file_storage_get_storage_usage,0.44140625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,51,railway_tools_service_list,0.439453125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,52,railway_tools_project_delete,0.4375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,53,gmail_tools_reply_google_email,0.4375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,54,office_word_mcp_server_api_get_document_xml,0.435546875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,55,office_word_mcp_server_api_list_files,0.43359375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,56,carrot_mcp_server_api_list_leave_application,0.43359375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,57,office_word_mcp_server_api_get_paragraph_text_from_document,0.431640625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,58,github_mcp_server_create_or_update_file,0.431640625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,59,quest_studio_file_storage_get_file_content,0.431640625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,60,supabase_mcp_get_database_tables,0.4296875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,61,github_mcp_server_pull_request_read,0.42578125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,62,project_management_tools_view_board,0.423828125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,63,project_management_tools_get_user_capacity,0.421875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,64,railway_tools_volume_create,0.419921875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,65,railway_tools_service_update,0.41796875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,66,outlook_mail_management_reply_to_email,0.41796875,0.001953125,0.35714285714285715
